# Pass B, proposal A — bottom-up clustering of the Pass A predicament phrases.
# One row per DISTINCT phrase. key = the N2 normalisation used to join back to the readings
# (NFKD, diacritics stripped, lowercased, non-alphanumerics to space, a/an/the dropped, word
# order preserved). surface = one film's actual wording, kept so the row is readable.
# Every assignment here was made by reading the phrase. No string similarity, no vectors,
# no stemming, no Jaccard. Phrases absent from this file are "none of these" and are listed
# in pipeline/out/predicates-propA.json under unclustered.
# predicateId	axis	roles	label	key	surface
the-one-who-saw-is-not-believed	truth	telling,disbelieving	The person telling the truth is the one nobody credits	truth from known liar is dismissed	the truth from a known liar is dismissed
the-one-who-saw-is-not-believed	truth	telling,disbelieving	The person telling the truth is the one nobody credits	what someone plainly sees is denied by everyone	what someone plainly sees is denied by everyone
the-only-witness-is-removed	violence	witness,silencing	The person who could tell is killed before telling	man is killed for what he knows	a man is killed for what he knows
the-only-witness-is-removed	violence	witness,silencing	The person who could tell is killed before telling	whoever learns secret dies before telling it	whoever learns the secret dies before telling it
the-only-witness-is-removed	violence	witness,silencing	The person who could tell is killed before telling	betrayer ruins only possible witness	a betrayer ruins the only possible witness
the-only-witness-is-removed	violence	witness,silencing	The person who could tell is killed before telling	innocent is killed to keep secret	an innocent is killed to keep a secret
the-only-witness-is-removed	violence	witness,silencing	The person who could tell is killed before telling	only witness dies before he can speak	the only witness dies before he can speak
the-only-witness-is-removed	violence	witness,silencing	The person who could tell is killed before telling	someone is killed to keep past quiet	someone is killed to keep the past quiet
the-only-witness-is-removed	violence	witness,silencing	The person who could tell is killed before telling	threat to tell is answered with killing	a threat to tell is answered with killing
the-only-witness-is-removed	violence	witness,silencing	The person who could tell is killed before telling	victim leaves sign naming killer	a victim leaves a sign naming the killer
the-order-is-refused	power	ordering,refusing	The order arrives and is not carried out	friend is killed for refusing to join	a friend is killed for refusing to join
the-order-is-refused	power	ordering,refusing	The order arrives and is not carried out	man refuses to accept his side lost	a man refuses to accept his side lost
the-order-is-refused	power	ordering,refusing	The order arrives and is not carried out	man refuses to keep doing his duty	a man refuses to keep doing his duty
the-order-is-refused	power	ordering,refusing	The order arrives and is not carried out	order is quietly not carried out	an order is quietly not carried out
the-order-is-refused	power	ordering,refusing	The order arrives and is not carried out	those ordered to kill refuse order	those ordered to kill refuse the order
the-parent-asks-to-be-forgiven	kin	asking,withholding	The one who did the harm asks the one harmed for release	absent parent asks to be forgiven	an absent parent asks to be forgiven
the-parent-asks-to-be-forgiven	kin	asking,withholding	The one who did the harm asks the one harmed for release	father asks his son to forgive him	a father asks his son to forgive him
the-parent-asks-to-be-forgiven	kin	asking,withholding	The one who did the harm asks the one harmed for release	forgiveness is refused to one asking	forgiveness is refused to the one asking
the-parent-asks-to-be-forgiven	kin	asking,withholding	The one who did the harm asks the one harmed for release	offer of repentance comes too late	an offer of repentance comes too late
the-parent-asks-to-be-forgiven	kin	asking,withholding	The one who did the harm asks the one harmed for release	parent confesses old failing	a parent confesses an old failing
the-parent-asks-to-be-forgiven	kin	asking,withholding	The one who did the harm asks the one harmed for release	parent pleads for child he abandoned	a parent pleads for the child he abandoned
the-parent-asks-to-be-forgiven	kin	asking,withholding	The one who did the harm asks the one harmed for release	wrong is admitted too late to punish	a wrong is admitted too late to punish
the-place-returned-to-is-gone	identity	returning,changed	The person returns and the place they left no longer exists	someone returns to place they left	someone returns to the place they left
the-place-returned-to-is-gone	identity	returning,changed	The person returns and the place they left no longer exists	man is returned to what he fled	a man is returned to what he fled
the-place-returned-to-is-gone	identity	returning,changed	The person returns and the place they left no longer exists	man returns to home he fled	a man returns to the home he fled
the-place-returned-to-is-gone	identity	returning,changed	The person returns and the place they left no longer exists	place someone was running to is gone	the place someone was running to is gone
the-place-returned-to-is-gone	identity	returning,changed	The person returns and the place they left no longer exists	someone returns home to find it gone	someone returns home to find it gone
the-place-returned-to-is-gone	identity	returning,changed	The person returns and the place they left no longer exists	they return to home made strange	they return to a home made strange
the-plea-cannot-be-made-audible	power	pleading,not-hearing	The person has the words and cannot get them heard	man cannot make anyone hear his distress	a man cannot make anyone hear his distress
the-plea-cannot-be-made-audible	power	pleading,not-hearing	The person has the words and cannot get them heard	child listens without being able to answer	a child listens without being able to answer
the-plea-cannot-be-made-audible	power	pleading,not-hearing	The person has the words and cannot get them heard	man cannot say what he feels aloud	a man cannot say what he feels aloud
the-plea-cannot-be-made-audible	power	pleading,not-hearing	The person has the words and cannot get them heard	one must leave home in order to speak	one must leave home in order to speak
the-plea-cannot-be-made-audible	power	pleading,not-hearing	The person has the words and cannot get them heard	plea is heard as its opposite	a plea is heard as its opposite
the-plea-cannot-be-made-audible	power	pleading,not-hearing	The person has the words and cannot get them heard	someone is rejected for being unable to speak	someone is rejected for being unable to speak
the-powerful-take-what-is-not-theirs	power	taking,dispossessed	Those with force take what belongs to people who cannot refuse	justice is sold to stronger side	justice is sold to the stronger side
the-powerful-take-what-is-not-theirs	power	taking,dispossessed	Those with force take what belongs to people who cannot refuse	powerful man demands what is not his	a powerful man demands what is not his
the-powerful-take-what-is-not-theirs	power	taking,dispossessed	Those with force take what belongs to people who cannot refuse	outsiders strip both sides equally	outsiders strip both sides equally
the-powerful-take-what-is-not-theirs	power	taking,dispossessed	Those with force take what belongs to people who cannot refuse	outsiders take wealth from land others live on	outsiders take wealth from land others live on
the-powerful-take-what-is-not-theirs	power	taking,dispossessed	Those with force take what belongs to people who cannot refuse	people are driven from their home for profit	people are driven from their home for profit
the-powerful-take-what-is-not-theirs	power	taking,dispossessed	Those with force take what belongs to people who cannot refuse	poor are made to pay twice	the poor are made to pay twice
the-powerful-take-what-is-not-theirs	power	taking,dispossessed	Those with force take what belongs to people who cannot refuse	poor are sold what cannot be owned	the poor are sold what cannot be owned
the-powerful-take-what-is-not-theirs	power	taking,dispossessed	Those with force take what belongs to people who cannot refuse	strong take from weak by force	the strong take from the weak by force
the-powerful-take-what-is-not-theirs	power	taking,dispossessed	Those with force take what belongs to people who cannot refuse	what one man sells another holds sacred	what one man sells another holds sacred
the-protector-hands-the-protected-over	power	guarding,delivered	The guardian delivers the person in their keeping	trusted helper wants thing he guards	a trusted helper wants the thing he guards
the-protector-hands-the-protected-over	power	guarding,delivered	The guardian delivers the person in their keeping	one entrusted with it took it himself	the one entrusted with it took it himself
the-protector-hands-the-protected-over	power	guarding,delivered	The guardian delivers the person in their keeping	only helper hands person over	the only helper hands the person over
the-protector-hands-the-protected-over	power	guarding,delivered	The guardian delivers the person in their keeping	protector must deliver one protected	a protector must deliver the one protected
the-protector-hands-the-protected-over	power	guarding,delivered	The guardian delivers the person in their keeping	protector sells person he protects	a protector sells the person he protects
the-protector-hands-the-protected-over	power	guarding,delivered	The guardian delivers the person in their keeping	someone profits from people they later protect	someone profits from people they later protect
the-quarrel-passes-down-the-generations	kin	ancestor,inheritor	A wrong is inherited and paid by people who did not commit it	ancestor s crime binds living descendant	an ancestor's crime binds a living descendant
the-quarrel-passes-down-the-generations	kin	ancestor,inheritor	A wrong is inherited and paid by people who did not commit it	debt binds family for generations	a debt binds a family for generations
the-quarrel-passes-down-the-generations	kin	ancestor,inheritor	A wrong is inherited and paid by people who did not commit it	debts of dead fall on living	debts of the dead fall on the living
the-quarrel-passes-down-the-generations	kin	ancestor,inheritor	A wrong is inherited and paid by people who did not commit it	living repeat crime of dead	the living repeat a crime of the dead
the-search-was-staged-by-its-object	truth	staging,searching	The emergency was arranged by the person it is about	one being sought arranged search	the one being sought arranged the search
the-search-was-staged-by-its-object	truth	staging,searching	The emergency was arranged by the person it is about	rescuer secretly arranged danger	the rescuer secretly arranged the danger
the-search-was-staged-by-its-object	truth	staging,searching	The emergency was arranged by the person it is about	someone invents emergency to keep another close	someone invents an emergency to keep another close
the-secret-becomes-a-hold	power	holding,held	A secret is converted into leverage over the person it belongs to	advancement is offered in exchange for silence	advancement is offered in exchange for silence
the-secret-becomes-a-hold	power	holding,held	A secret is converted into leverage over the person it belongs to	keeper of secret is quietly threatened	the keeper of a secret is quietly threatened
the-secret-becomes-a-hold	power	holding,held	A secret is converted into leverage over the person it belongs to	lover threatens to tell what was hidden	a lover threatens to tell what was hidden
the-secret-becomes-a-hold	power	holding,held	A secret is converted into leverage over the person it belongs to	one demands payment for silence	one demands payment for silence
the-secret-becomes-a-hold	power	holding,held	A secret is converted into leverage over the person it belongs to	secret becomes hold over someone	a secret becomes a hold over someone
the-secret-becomes-a-hold	power	holding,held	A secret is converted into leverage over the person it belongs to	secret is sold back to its owner	a secret is sold back to its owner
the-secret-becomes-a-hold	power	holding,held	A secret is converted into leverage over the person it belongs to	secret is used to extract money	a secret is used to extract money
the-secret-becomes-a-hold	power	holding,held	A secret is converted into leverage over the person it belongs to	someone is blackmailed into betraying his companions	someone is blackmailed into betraying his companions
the-son-breaks-with-the-fathers-cause	kin	son,father	The child breaks publicly with what the father stood for	child is turned against parent	a child is turned against a parent
the-son-breaks-with-the-fathers-cause	kin	son,father	The child breaks publicly with what the father stood for	son turns against his father s cause	a son turns against his father's cause
the-son-breaks-with-the-fathers-cause	kin	son,father	The child breaks publicly with what the father stood for	son turns against his father s world	a son turns against his father's world
the-son-breaks-with-the-fathers-cause	kin	son,father	The child breaks publicly with what the father stood for	young live off what they denounce	the young live off what they denounce
the-son-takes-up-the-fathers-work	kin	successor,predecessor	The child takes up the work the father could not finish	one takes on what another was to do	one takes on what another was to do
the-son-takes-up-the-fathers-work	kin	successor,predecessor	The child takes up the work the father could not finish	son surpasses father at his work	the son surpasses the father at his work
the-son-takes-up-the-fathers-work	kin	successor,predecessor	The child takes up the work the father could not finish	son takes up what his father cannot	a son takes up what his father cannot
the-son-takes-up-the-fathers-work	kin	successor,predecessor	The child takes up the work the father could not finish	son wants what his father has	a son wants what his father has
the-son-takes-up-the-fathers-work	kin	successor,predecessor	The child takes up the work the father could not finish	those left behind continue another s unfinished work	those left behind continue another's unfinished work
the-stranger-does-what-kin-will-not	bond	stranger,needing,withholding	A stranger supplies the care the family withholds	mourner is comforted by strangers not intimates	a mourner is comforted by strangers not intimates
the-stranger-does-what-kin-will-not	bond	stranger,needing,withholding	A stranger supplies the care the family withholds	stranger gives what those closest could not	a stranger gives what those closest could not
the-stranger-does-what-kin-will-not	bond	stranger,needing,withholding	A stranger supplies the care the family withholds	deliverance is sought from near stranger	deliverance is sought from a near stranger
the-stranger-does-what-kin-will-not	bond	stranger,needing,withholding	A stranger supplies the care the family withholds	someone looks for mother in stranger	someone looks for a mother in a stranger
the-stranger-does-what-kin-will-not	bond	stranger,needing,withholding	A stranger supplies the care the family withholds	stranger gives care family withholds	a stranger gives the care family withholds
the-stranger-does-what-kin-will-not	bond	stranger,needing,withholding	A stranger supplies the care the family withholds	stranger hears what spouse never heard	a stranger hears what a spouse never heard
the-stranger-does-what-kin-will-not	bond	stranger,needing,withholding	A stranger supplies the care the family withholds	stranger reaches someone no one else could	a stranger reaches someone no one else could
the-stranger-does-what-kin-will-not	bond	stranger,needing,withholding	A stranger supplies the care the family withholds	stranger s word succeeds where parent s fails	a stranger's word succeeds where a parent's fails
the-stranger-does-what-kin-will-not	bond	stranger,needing,withholding	A stranger supplies the care the family withholds	stranger will not leave solitary alone	a stranger will not leave the solitary alone
the-strong-hound-the-weakest	violence	hounding,hounded	The group takes its condition out on the one least able to resist	men kill strangers in order to eat	men kill strangers in order to eat
the-strong-hound-the-weakest	violence	hounding,hounded	The group takes its condition out on the one least able to resist	people pay for right to strike another	people pay for the right to strike another
the-strong-hound-the-weakest	violence	hounding,hounded	The group takes its condition out on the one least able to resist	starving kill weakest among them	the starving kill the weakest among them
the-strong-hound-the-weakest	violence	hounding,hounded	The group takes its condition out on the one least able to resist	strangers take out defeat on bystander	strangers take out a defeat on a bystander
the-strong-hound-the-weakest	violence	hounding,hounded	The group takes its condition out on the one least able to resist	those suffering are watched as if inhuman	those suffering are watched as if inhuman
the-strong-hound-the-weakest	violence	hounding,hounded	The group takes its condition out on the one least able to resist	weaker man goads stronger one fatally	a weaker man goads a stronger one fatally
the-strong-hound-the-weakest	violence	hounding,hounded	The group takes its condition out on the one least able to resist	weaker party attacks instead of withdrawing	the weaker party attacks instead of withdrawing
the-substitute-lives-the-other-life	identity	substitute,displaced	One person occupies another's identity and lives it	impostor lives another s life better	an impostor lives another's life better
the-substitute-lives-the-other-life	identity	substitute,displaced	One person occupies another's identity and lives it	man is offered another man s life	a man is offered another man's life
the-substitute-lives-the-other-life	identity	substitute,displaced	One person occupies another's identity and lives it	new life is held in another s name	a new life is held in another's name
the-substitute-lives-the-other-life	identity	substitute,displaced	One person occupies another's identity and lives it	one man keeps another s family in his absence	one man keeps another's family in his absence
the-substitute-lives-the-other-life	identity	substitute,displaced	One person occupies another's identity and lives it	person is made to live another s life	a person is made to live another's life
the-substitute-lives-the-other-life	identity	substitute,displaced	One person occupies another's identity and lives it	spouse appears to other in disguise	a spouse appears to the other in disguise
the-substitute-lives-the-other-life	identity	substitute,displaced	One person occupies another's identity and lives it	stranger is hired to pose as family	a stranger is hired to pose as family
the-substitute-lives-the-other-life	identity	substitute,displaced	One person occupies another's identity and lives it	two people become hard to tell apart	two people become hard to tell apart
the-survivor-is-made-to-relive-it	power	survivor,audience	The survivor is made to perform their ordeal again for others	private torment becomes public entertainment	a private torment becomes a public entertainment
the-survivor-is-made-to-relive-it	power	survivor,audience	The survivor is made to perform their ordeal again for others	ordeal is replayed for audience	an ordeal is replayed for an audience
the-survivor-is-made-to-relive-it	power	survivor,audience	The survivor is made to perform their ordeal again for others	survivor is made to re enact his ordeal	a survivor is made to re-enact his ordeal
the-survivor-is-made-to-relive-it	power	survivor,audience	The survivor is made to perform their ordeal again for others	survivor is pressed to remember what happened	a survivor is pressed to remember what happened
the-survivor-is-made-to-relive-it	power	survivor,audience	The survivor is made to perform their ordeal again for others	witness is pressed to relive what happened	a witness is pressed to relive what happened
the-survivor-is-made-to-relive-it	power	survivor,audience	The survivor is made to perform their ordeal again for others	witness records suffering he cannot stop	a witness records suffering he cannot stop
the-survivor-keeps-faith-with-the-dead	death	survivor,dead	The survivor holds to an obligation nobody else can see	survivor keeps faith with dead	a survivor keeps faith with the dead
the-survivor-keeps-faith-with-the-dead	death	survivor,dead	The survivor holds to an obligation nobody else can see	dead are spoken for by survivor	the dead are spoken for by the survivor
the-survivor-keeps-faith-with-the-dead	death	survivor,dead	The survivor holds to an obligation nobody else can see	dying ask to lie beside their dead	the dying ask to lie beside their dead
the-survivor-keeps-faith-with-the-dead	death	survivor,dead	The survivor holds to an obligation nobody else can see	mourner is ashamed of beginning to forget	a mourner is ashamed of beginning to forget
the-survivor-keeps-faith-with-the-dead	death	survivor,dead	The survivor holds to an obligation nobody else can see	someone returns to count missing	someone returns to count the missing
the-survivor-keeps-faith-with-the-dead	death	survivor,dead	The survivor holds to an obligation nobody else can see	someone wants dead parent to be proud	someone wants a dead parent to be proud
the-teacher-and-the-one-taught	kin	teaching,taught	A craft is handed down and the successor overtakes the source	someone sees gift in overlooked person	someone sees a gift in an overlooked person
the-teacher-and-the-one-taught	kin	teaching,taught	A craft is handed down and the successor overtakes the source	elder teaches young one his craft	an elder teaches a young one his craft
the-teacher-and-the-one-taught	kin	teaching,taught	A craft is handed down and the successor overtakes the source	one he trained takes his place	the one he trained takes his place
the-teacher-and-the-one-taught	kin	teaching,taught	A craft is handed down and the successor overtakes the source	those who taught appear beside those who learned	those who taught appear beside those who learned
the-trap-closes-on-the-one-who-set-it	truth	scheming,intended	The scheme returns on its author	attacker is destroyed by one attacked	an attacker is destroyed by the one attacked
the-trap-closes-on-the-one-who-set-it	truth	scheming,intended	The scheme returns on its author	deception closes on one deceiving	a deception closes on the one deceiving
the-trap-closes-on-the-one-who-set-it	truth	scheming,intended	The scheme returns on its author	lesson given is turned against giver	a lesson given is turned against the giver
the-trap-closes-on-the-one-who-set-it	truth	scheming,intended	The scheme returns on its author	man is ruined by his own desire	a man is ruined by his own desire
the-trap-closes-on-the-one-who-set-it	truth	scheming,intended	The scheme returns on its author	plot to kill turns on its plotter	a plot to kill turns on its plotter
the-trap-closes-on-the-one-who-set-it	truth	scheming,intended	The scheme returns on its author	rule is broken by its own maker	a rule is broken by its own maker
the-trap-closes-on-the-one-who-set-it	truth	scheming,intended	The scheme returns on its author	trap is sprung on its own maker	a trap is sprung on its own maker
the-trap-closes-on-the-one-who-set-it	truth	scheming,intended	The scheme returns on its author	trickster is tricked by greater power	a trickster is tricked by a greater power
the-unattached-improvise-a-bond	bond	stray,stray	People with no one left assemble a family out of strangers	only family available is criminal one	the only family available is a criminal one
the-unattached-improvise-a-bond	bond	stray,stray	People with no one left assemble a family out of strangers	people with no place left gather together	people with no place left gather together
the-unattached-improvise-a-bond	bond	stray,stray	People with no one left assemble a family out of strangers	shared danger returns two people to each other	shared danger returns two people to each other
the-unattached-improvise-a-bond	bond	stray,stray	People with no one left assemble a family out of strangers	strangers improvise family they lack	strangers improvise the family they lack
the-unattached-improvise-a-bond	bond	stray,stray	People with no one left assemble a family out of strangers	two damaged people find each other	two damaged people find each other
the-unattached-improvise-a-bond	bond	stray,stray	People with no one left assemble a family out of strangers	two people alone together share no language	two people alone together share no language
the-unattached-improvise-a-bond	bond	stray,stray	People with no one left assemble a family out of strangers	two strangers share same fear of dying	two strangers share the same fear of dying
the-unattached-improvise-a-bond	bond	stray,stray	People with no one left assemble a family out of strangers	two survivors of separate losses pair up	two survivors of separate losses pair up
the-unattached-improvise-a-bond	bond	stray,stray	People with no one left assemble a family out of strangers	two with nothing keep each other alive	two with nothing keep each other alive
the-verdict-precedes-the-hearing	power	judging,judged	The judgement is settled before the case is heard	accusation is believed over accused	an accusation is believed over the accused
the-verdict-precedes-the-hearing	power	judging,judged	The judgement is settled before the case is heard	accused denies it to very end	the accused denies it to the very end
the-verdict-precedes-the-hearing	power	judging,judged	The judgement is settled before the case is heard	innocent is presumed guilty by all	the innocent is presumed guilty by all
the-verdict-precedes-the-hearing	power	judging,judged	The judgement is settled before the case is heard	verdict is settled before hearing begins	the verdict is settled before the hearing begins
the-verdict-precedes-the-hearing	power	judging,judged	The judgement is settled before the case is heard	accusation is never withdrawn	an accusation is never withdrawn
the-verdict-precedes-the-hearing	power	judging,judged	The judgement is settled before the case is heard	appointed authorities cannot answer question	the appointed authorities cannot answer the question
the-verdict-precedes-the-hearing	power	judging,judged	The judgement is settled before the case is heard	one is accused repeatedly without any evidence	one is accused repeatedly without any evidence
the-verdict-precedes-the-hearing	power	judging,judged	The judgement is settled before the case is heard	one man appoints himself judge of everyone	one man appoints himself judge of everyone
the-verdict-precedes-the-hearing	power	judging,judged	The judgement is settled before the case is heard	person may answer only yes or no	a person may answer only yes or no
the-verdict-precedes-the-hearing	power	judging,judged	The judgement is settled before the case is heard	someone is condemned before being heard	someone is condemned before being heard
the-verdict-precedes-the-hearing	power	judging,judged	The judgement is settled before the case is heard	unnamed accuser cannot be confronted	an unnamed accuser cannot be confronted
the-verdict-precedes-the-hearing	power	judging,judged	The judgement is settled before the case is heard	vague accusation lands on guilty conscience	a vague accusation lands on a guilty conscience
the-wage-is-withheld	exchange	working,withholding	The work is done and the payment does not come	payment is refused after work is done	payment is refused after the work is done
the-wage-is-withheld	exchange	working,withholding	The work is done and the payment does not come	purchased promise is not kept	a purchased promise is not kept
the-wage-is-withheld	exchange	working,withholding	The work is done and the payment does not come	agreement is honoured by one side only	an agreement is honoured by one side only
the-wage-is-withheld	exchange	working,withholding	The work is done and the payment does not come	fruit of work belongs to another	the fruit of work belongs to another
the-wage-is-withheld	exchange	working,withholding	The work is done and the payment does not come	opportunity is withdrawn for lack of money	an opportunity is withdrawn for lack of money
the-wage-is-withheld	exchange	working,withholding	The work is done and the payment does not come	promise of payment is never kept	a promise of payment is never kept
the-wage-is-withheld	exchange	working,withholding	The work is done and the payment does not come	promised payment turns out to be worthless	a promised payment turns out to be worthless
the-warning-is-not-heeded	truth	warning,ignoring	A warning is delivered plainly and acted on too late	warning goes unheeded	a warning goes unheeded
the-warning-is-not-heeded	truth	warning,ignoring	A warning is delivered plainly and acted on too late	warning is delivered and not believed	a warning is delivered and not believed
the-warning-is-not-heeded	truth	warning,ignoring	A warning is delivered plainly and acted on too late	advice is sought then ignored	advice is sought then ignored
the-warning-is-not-heeded	truth	warning,ignoring	A warning is delivered plainly and acted on too late	everyone waits for harm already done	everyone waits for a harm already done
the-warning-is-not-heeded	truth	warning,ignoring	A warning is delivered plainly and acted on too late	lovers proceed despite warning of consequences	lovers proceed despite a warning of consequences
the-warning-is-not-heeded	truth	warning,ignoring	A warning is delivered plainly and acted on too late	one warning of danger later abandons them	the one warning of danger later abandons them
the-warning-is-not-heeded	truth	warning,ignoring	A warning is delivered plainly and acted on too late	warning is not believed in time	a warning is not believed in time
the-warning-is-not-heeded	truth	warning,ignoring	A warning is delivered plainly and acted on too late	warning reaches people unwilling to act	a warning reaches people unwilling to act
the-warning-is-not-heeded	truth	warning,ignoring	A warning is delivered plainly and acted on too late	wife asks her husband to stop fighting	a wife asks her husband to stop fighting
the-watcher-is-changed-by-watching	truth	watching,watched	Watching another person alters the watcher and what is watched	one watching changes what is watched	the one watching changes what is watched
the-watcher-is-changed-by-watching	truth	watching,watched	Watching another person alters the watcher and what is watched	one studying is captured by studied	the one studying is captured by the studied
the-watcher-is-changed-by-watching	truth	watching,watched	Watching another person alters the watcher and what is watched	stranger watches someone unable to see him	a stranger watches someone unable to see him
the-watcher-is-changed-by-watching	truth	watching,watched	Watching another person alters the watcher and what is watched	watcher falls for one watched	the watcher falls for the one watched
the-watcher-is-changed-by-watching	truth	watching,watched	Watching another person alters the watcher and what is watched	watcher moves into home he watches	a watcher moves into the home he watches
the-way-out-is-refused	bond	offering,refusing	A way out is opened and the person will not take it	man refuses easier life offered him	a man refuses the easier life offered him
the-way-out-is-refused	bond	offering,refusing	A way out is opened and the person will not take it	one offered way out refuses it	one offered a way out refuses it
the-way-out-is-refused	bond	offering,refusing	A way out is opened and the person will not take it	man refuses escape to return to her	a man refuses escape to return to her
the-way-out-is-refused	bond	offering,refusing	A way out is opened and the person will not take it	man turns back at final moment	a man turns back at the final moment
the-way-out-is-refused	bond	offering,refusing	A way out is opened and the person will not take it	offer of rescue is refused	an offer of rescue is refused
the-way-out-is-refused	bond	offering,refusing	A way out is opened and the person will not take it	one refuses rescue another has arranged	one refuses the rescue another has arranged
the-welcomed-guest-ruins-the-house	bond	host,guest	Hospitality is repaid by the guest taking everything	hospitality is answered with ruin	hospitality is answered with ruin
the-welcomed-guest-ruins-the-house	bond	host,guest	Hospitality is repaid by the guest taking everything	returning family member wrecks household	a returning family member wrecks the household
the-welcomed-guest-ruins-the-house	bond	host,guest	Hospitality is repaid by the guest taking everything	stranger asked for help takes everything	a stranger asked for help takes everything
the-welcomed-guest-ruins-the-house	bond	host,guest	Hospitality is repaid by the guest taking everything	stranger claims kinship to be taken in	a stranger claims kinship to be taken in
the-welcomed-guest-ruins-the-house	bond	host,guest	Hospitality is repaid by the guest taking everything	welcomed stranger betrays trust given	a welcomed stranger betrays the trust given
the-welcomed-guest-ruins-the-house	bond	host,guest	Hospitality is repaid by the guest taking everything	welcomed stranger takes advantage of trust	a welcomed stranger takes advantage of trust
the-witness-will-not-speak	truth	witness,harmed	The one who saw keeps silent	witness keeps silent about what he saw	a witness keeps silent about what he saw
the-witness-will-not-speak	truth	witness,harmed	The one who saw keeps silent	child is sworn to silence by threat	a child is sworn to silence by threat
the-witness-will-not-speak	truth	witness,harmed	The one who saw keeps silent	only witness refuses to speak against him	the only witness refuses to speak against him
the-witness-will-not-speak	truth	witness,harmed	The one who saw keeps silent	person is sworn to conceal crime	a person is sworn to conceal a crime
the-witness-will-not-speak	truth	witness,harmed	The one who saw keeps silent	witness is asked to shield wrongdoer	a witness is asked to shield the wrongdoer
the-work-consumes-the-life	exchange	working,consumed	The work takes the life it was supposed to support	man cannot keep work he finds	a man cannot keep the work he finds
the-work-consumes-the-life	exchange	working,consumed	The work takes the life it was supposed to support	man cannot become what he expected	a man cannot become what he expected
the-work-consumes-the-life	exchange	working,consumed	The work takes the life it was supposed to support	man outlives use of his skill	a man outlives the use of his skill
the-work-consumes-the-life	exchange	working,consumed	The work takes the life it was supposed to support	man takes work against his own kind	a man takes work against his own kind
the-work-consumes-the-life	exchange	working,consumed	The work takes the life it was supposed to support	man takes work beneath him for family	a man takes work beneath him for family
the-work-consumes-the-life	exchange	working,consumed	The work takes the life it was supposed to support	old work reclaims someone trying to leave it	old work reclaims someone trying to leave it
the-work-consumes-the-life	exchange	working,consumed	The work takes the life it was supposed to support	one is given work others refuse	one is given the work others refuse
the-work-consumes-the-life	exchange	working,consumed	The work takes the life it was supposed to support	parent s work competes with returning child	a parent's work competes with a returning child
the-work-consumes-the-life	exchange	working,consumed	The work takes the life it was supposed to support	person is defined by work already abandoned	a person is defined by work already abandoned
the-work-consumes-the-life	exchange	working,consumed	The work takes the life it was supposed to support	person loses belief in his own work	a person loses belief in his own work
the-work-consumes-the-life	exchange	working,consumed	The work takes the life it was supposed to support	work destroys love at home	the work destroys the love at home
the-wrong-person-is-blamed	truth	blaming,blamed	The blame is fixed on someone who did not do it	crime is pinned on innocent person	a crime is pinned on an innocent person
the-wrong-person-is-blamed	truth	blaming,blamed	The blame is fixed on someone who did not do it	guilty pin their blame on powerless	the guilty pin their blame on the powerless
the-wrong-person-is-blamed	truth	blaming,blamed	The blame is fixed on someone who did not do it	innocent is accused to save oneself	an innocent is accused to save oneself
the-wrong-person-is-blamed	truth	blaming,blamed	The blame is fixed on someone who did not do it	man is condemned for another s crime	a man is condemned for another's crime
the-wrong-person-is-blamed	truth	blaming,blamed	The blame is fixed on someone who did not do it	wrong person is punished for another s act	the wrong person is punished for another's act
the-wrong-person-is-blamed	truth	blaming,blamed	The blame is fixed on someone who did not do it	blame falls on wrong person	blame falls on the wrong person
the-wrong-person-is-blamed	truth	blaming,blamed	The blame is fixed on someone who did not do it	dead are blamed to protect living	the dead are blamed to protect the living
the-wrong-person-is-blamed	truth	blaming,blamed	The blame is fixed on someone who did not do it	helper is blamed for harm done	a helper is blamed for the harm done
the-wrong-person-is-blamed	truth	blaming,blamed	The blame is fixed on someone who did not do it	man is suspected of friend s murder	a man is suspected of a friend's murder
the-wrong-person-is-blamed	truth	blaming,blamed	The blame is fixed on someone who did not do it	one person is punished for another s crime	one person is punished for another's crime
the-wrong-person-is-blamed	truth	blaming,blamed	The blame is fixed on someone who did not do it	refusal is blamed for death	a refusal is blamed for a death
the-wrong-person-is-blamed	truth	blaming,blamed	The blame is fixed on someone who did not do it	someone is blamed for what they show others	someone is blamed for what they show others
the-wrong-person-is-blamed	truth	blaming,blamed	The blame is fixed on someone who did not do it	wrong is pinned on most convenient person	a wrong is pinned on the most convenient person
the-wronged-one-spares-the-other	violence	wronged,spared	The person entitled to the reprisal declines it	wronged one chooses to spare other	the wronged one chooses to spare the other
the-wronged-one-spares-the-other	violence	wronged,spared	The person entitled to the reprisal declines it	betrayal is forgiven by one betrayed	a betrayal is forgiven by the one betrayed
the-wronged-one-spares-the-other	violence	wronged,spared	The person entitled to the reprisal declines it	death in one house shames quarrel	a death in one house shames the quarrel
the-wronged-one-spares-the-other	violence	wronged,spared	The person entitled to the reprisal declines it	mercy is shown to wrong person	mercy is shown to the wrong person
the-wronged-one-spares-the-other	violence	wronged,spared	The person entitled to the reprisal declines it	one dissuaded saves dissuader	the one dissuaded saves the dissuader
the-wronged-one-spares-the-other	violence	wronged,spared	The person entitled to the reprisal declines it	pity disarms plot against someone	pity disarms a plot against someone
the-wronged-one-spares-the-other	violence	wronged,spared	The person entitled to the reprisal declines it	wrongdoer must beg forgiveness of his victim	a wrongdoer must beg forgiveness of his victim
